uid,city,source,title,description_en,domain,cluster,indicator_direct,fit,proxy_link,spans,spatial_label,temporal_label,year_min,year_max,year_span_elapsed,spatial_evidence,temporal_depth_evidence,cadence_evidence,resource_url,declared_spatial_coverage,declared_temporal_coverage,round_tag,source_row
df_e::5003,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-03,Complete Affiliate Data - [Comprehensive Health Insurance] 2024-03:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/d78fe7b7-408a,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",172
df_e::5002,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-04,Complete Affiliate Data - [Comprehensive Health Insurance] 2024-04:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/fea12162-e584,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",173
df_e::5001,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-05,Complete Affiliate Data - [Comprehensive Health Insurance] 2024-05:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/08ad8fb0-2e50,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",174
df_e::5000,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-06,Complete Affiliate Data - [Comprehensive Health Insurance] 2024-06:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/d40d751d-7773,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",175
df_e::4999,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-07,Complete Affiliate Data - [Comprehensive Health Insurance] 2024-07:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/4d0d135e-7c58,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",176
df_e::4995,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-11,Complete Affiliate Data - [Comprehensive Health Insurance] 2024-11:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/db15fdf8-d4cb,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",177
df_e::4994,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-12,Complete Affiliate Data - [Comprehensive Health Insurance] 2024-12:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/2c7f03d8-8522,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",178
df_e::3443,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-06,Complete Affiliate Data - [Comprehensive Health Insurance] 2025-06:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/6ffd83b1-ee03,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",179
df_e::273,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-12,Complete Affiliate Data - [Comprehensive Health Insurance] 2025-12:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/824d3ad1-9c59,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",180
df_e::14981,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud],Complete Affiliate Data - [Comprehensive Health Insurance]:,NCDs,Disease burden,,Relevant proxy,,,Unknown,unknown depth; annual-or-finer,,,,title parse,UNKNOWN,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-actico-seguro-integral-de-salud-2,,,,181
df_e::5043,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2021-12,Complete Data of Affiliates - [Comprehensive Health Insurance] 2021-12:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2021,2021,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/24f887f7-36d8,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",182
df_e::4998,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-08,Complete Data of Affiliates - [Comprehensive Health Insurance] 2024-08:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/ba00a1dc-d2df,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",183
df_e::4992,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-02,Complete Data of Affiliates - [Comprehensive Health Insurance] 2025-02:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/38fca50d-b580,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",184
df_e::4738,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-03,Complete Data of Affiliates - [Comprehensive Health Insurance] 2025-03:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/7286eead-7e3e,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",185
df_e::4367,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-05,Complete Data of Affiliates - [Comprehensive Health Insurance] 2025-05:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/39844ad3-5822,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",186
df_e::1336,Lima,datosabiertos.gob.pe (df_e),Data completa de Afiliados - [Seguro Integral de Salud] 2025-10,Complete data of Affiliates - [Comprehensive Health Insurance] 2025-10:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/4676e6b3-20bc,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",187
df_e::4993,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-01,Complete Data of Members - [Comprehensive Health Insurance] 2025-01:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/01fc77bd-e052,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",188
df_e::4658,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-04,Complete Member Data - [Comprehensive Health Insurance] 2025-04:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/9f3f409a-d524,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",189
df_e::2340,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-07,Complete Member Data - [Comprehensive Health Insurance] 2025-07:,NCDs,Disease burden,,PROPOSED EXIT,,,Unknown,single year; annual-or-finer,2025,2025,0,title parse,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/resource/68254097-c770-4224-87e3-1bfb16806441,,,RULED 2026-08-27 (record-level review): EXIT - duplicate: monthly re-cut of the SIS afiliados parent (df_e::14981 kept),190
df_e::2339,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-08,Complete Member Data - [Comprehensive Health Insurance] 2025-08:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/3697a193-0ded,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",191
df_e::1903,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-09,Complete Member Data - [Comprehensive Health Insurance] 2025-09:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/a0c24dd4-b5cd,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",192
df_e::1043,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2025-11,Complete Member Data - [Comprehensive Health Insurance] 2025-11:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2025,2025,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/caca127a-8ebe,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",193
df_e::4997,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-09,Complete Enrollee Data - [Comprehensive Health Insurance] 2024-09:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/c604310e-78e0,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",194
df_e::4996,Lima,datosabiertos.gob.pe (df_e),Data Completa de Afiliados - [Seguro Integral de Salud] 2024-10,Complete Enrollee Data - [Comprehensive Health Insurance] 2024-10:,,,,PROPOSED EXIT,,,Sub-city (district-zone),single year; annual-or-finer,2024,2024,0,pipeline,TEXT,COUNTED,https://www.datosabiertos.gob.pe/dataset/datos-de-afiliados-al-seguro-integral-de-salud-en-estado-activo-sis/resource/b13f5867-e959,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, DUPLICATE: a /resource/ FILE of a parent dataset already represented by another row with the same cluster, indicator and fit. Counting each file as a dataset inflated Lima's record count and skewed its cadence and span.",195
df_e::698,Lima,datosabiertos.gob.pe (df_e),datos_abiertos_vigilancia_iras_2000_2023.csv,open_data_vigilancia_iras_2000_2023.csv:,,,,PROPOSED EXIT,,,Unknown,>=20 years; irregular,2000,2023,23,pipeline,TEXT,TEXT,https://www.datosabiertos.gob.pe/dataset/resource/17cb0caa-b47c-40f9-9663-eb0f4162c78e,,,"PROPOSED EXIT - Lima inventory audit 2026-08-25, MISMAPPED: bulk-ruled into a physical-activity cluster on a filename that reads as something it is not: EMMSA wholesale-market produce tonnage read as traffic volume; 'pm10Diciembre2021' = Pruebas Moleculares of 10 December 2021, not PM10; communicable-disease surveillance (IRAS/EDAS/zoonosis/leishmaniasis) in the NCD-only Disease burden cluster.",196
